         7200.0    0.1000E-01
        14400.0    0.1000E-01
        21600.0    0.1000E-01
        28800.0    0.1000E-01
        36000.0    0.1000E-01
        43200.0    0.1000E-01
        50400.0    0.1000E-01
        57600.0    0.1000E-01
        64800.0    0.1000E-01
        72000.0    0.1000E-01
        79200.0    0.1000E-01
        86400.0    0.1000E-01
        93600.0    0.1000E-01
       100800.0    0.1000E-01
       108000.0    0.1000E-01
       115200.0    0.1000E-01
       122400.0    0.1000E-01
       129600.0    0.1000E-01
       136800.0    0.1000E-01
       144000.0    0.1000E-01
       151200.0    0.1000E-01
       158400.0    0.1000E-01
       165600.0    0.1000E-01
       172800.0    0.1000E-01
       180000.0    0.1000E-01
       187200.0    0.1000E-01
       194400.0    0.1000E-01
       201600.0    0.1000E-01
       208800.0    0.1000E-01
       216000.0    0.1000E-01
       223200.0    0.1000E-01
       230400.0    0.1000E-01
       237600.0    0.1000E-01
       244800.0    0.1000E-01
       252000.0    0.1000E-01
       259200.0    0.1000E-01
       266400.0    0.1000E-01
       273600.0    0.1000E-01
       280800.0    0.1000E-01
       288000.0    0.1000E-01
       295200.0    0.1000E-01
       302400.0    0.1000E-01
       309600.0    0.1000E-01
       316800.0    0.1000E-01
       324000.0    0.1000E-01
       331200.0    0.1000E-01
       338400.0    0.1000E-01
       345600.0    0.1000E-01
       352800.0    0.1000E-01
       360000.0    0.1000E-01
       367200.0    0.1000E-01
       374400.0    0.1000E-01
       381600.0    0.1000E-01
       388800.0    0.1000E-01
       396000.0    0.1000E-01
       403200.0    0.1000E-01
       410400.0    0.1000E-01
       417600.0    0.1000E-01
       424800.0    0.1000E-01
       432000.0    0.1000E-01
       439200.0    0.1000E-01
       446400.0    0.1000E-01
       453600.0    0.1000E-01
       460800.0    0.1000E-01
       468000.0    0.1000E-01
       475200.0    0.1000E-01
       482400.0    0.1000E-01
       489600.0    0.1000E-01
       496800.0    0.1000E-01
       504000.0    0.1000E-01
       511200.0    0.1000E-01
       518400.0    0.1000E-01
       525600.0    0.1000E-01
       532800.0    0.1000E-01
       540000.0    0.1000E-01
       547200.0    0.1000E-01
       554400.0    0.1000E-01
       561600.0    0.1000E-01
       568800.0    0.1000E-01
       576000.0    0.1000E-01
       583200.0    0.1000E-01
       590400.0    0.1000E-01
       597600.0    0.1000E-01
       604800.0    0.1000E-01
       612000.0    0.1000E-01
       619200.0    0.1000E-01
       626400.0    0.1000E-01
       633600.0    0.1000E-01
       640800.0    0.1000E-01
       648000.0    0.1000E-01
       655200.0    0.1000E-01
       662400.0    0.1000E-01
       669600.0    0.1000E-01
       676800.0    0.1000E-01
       684000.0    0.1000E-01
       691200.0    0.1000E-01
       698400.0    0.1000E-01
       705600.0    0.1000E-01
       712800.0    0.1000E-01
       720000.0    0.1000E-01
       727200.0    0.1000E-01
       734400.0    0.1000E-01
       741600.0    0.1000E-01
       748800.0    0.1000E-01
       756000.0    0.1000E-01
       763200.0    0.1000E-01
       770400.0    0.1000E-01
       777600.0    0.1000E-01
       784800.0    0.1000E-01
       792000.0    0.1000E-01
       799200.0    0.1000E-01
       806400.0    0.1000E-01
       813600.0    0.1000E-01
       820800.0    0.1000E-01
       828000.0    0.1000E-01
       835200.0    0.1000E-01
       842400.0    0.1000E-01
       849600.0    0.1000E-01
       856800.0    0.1000E-01
       864000.0    0.1000E-01
       871200.0    0.1000E-01
       878400.0    0.1000E-01
       885600.0    0.1000E-01
       892800.0    0.1000E-01
       900000.0    0.1000E-01
       907200.0    0.1000E-01
       914400.0    0.1000E-01
       921600.0    0.1000E-01
       928800.0    0.1000E-01
       936000.0    0.1000E-01
       943200.0    0.1000E-01
       950400.0    0.1000E-01
       957600.0    0.1000E-01
       964800.0    0.1000E-01
       972000.0    0.1000E-01
       979200.0    0.1000E-01
       986400.0    0.1000E-01
       993600.0    0.1000E-01
      1000800.0    0.1000E-01
      1008000.0    0.1000E-01
      1015200.0    0.1000E-01
      1022400.0    0.1000E-01
      1029600.0    0.1000E-01
      1036800.0    0.1000E-01
      1044000.0    0.1000E-01
      1051200.0    0.1000E-01
      1058400.0    0.1000E-01
      1065600.0    0.1000E-01
      1072800.0    0.1000E-01
      1080000.0    0.1000E-01
      1087200.0    0.1000E-01
      1094400.0    0.1000E-01
      1101600.0    0.1000E-01
      1108800.0    0.1000E-01
      1116000.0    0.1000E-01
      1123200.0    0.1000E-01
      1130400.0    0.1000E-01
      1137600.0    0.1000E-01
      1144800.0    0.1000E-01
      1152000.0    0.1000E-01
      1159200.0    0.1000E-01
      1166400.0    0.1000E-01
      1173600.0    0.1000E-01
      1180800.0    0.1000E-01
      1188000.0    0.1000E-01
      1195200.0    0.1000E-01
      1202400.0    0.1000E-01
      1209600.0    0.1000E-01
      1216800.0    0.1000E-01
      1224000.0    0.1000E-01
      1231200.0    0.1000E-01
      1238400.0    0.1000E-01
      1245600.0    0.1000E-01
      1252800.0    0.1000E-01
      1260000.0    0.1000E-01
      1267200.0    0.1000E-01
      1274400.0    0.1000E-01
      1281600.0    0.1000E-01
      1288800.0    0.1000E-01
      1296000.0    0.1000E-01
      1303200.0    0.1000E-01
      1310400.0    0.1000E-01
      1317600.0    0.1000E-01
      1324800.0    0.1000E-01
      1332000.0    0.1000E-01
      1339200.0    0.1000E-01
      1346400.0    0.1000E-01
      1353600.0    0.1000E-01
      1360800.0    0.1000E-01
      1368000.0    0.1000E-01
      1375200.0    0.1000E-01
      1382400.0    0.1000E-01
      1389600.0    0.1000E-01
      1396800.0    0.1000E-01
      1404000.0    0.1000E-01
      1411200.0    0.1000E-01
      1418400.0    0.1000E-01
      1425600.0    0.1000E-01
      1432800.0    0.1000E-01
      1440000.0    0.1000E-01
      1447200.0    0.1000E-01
      1454400.0    0.1000E-01
      1461600.0    0.1000E-01
      1468800.0    0.1000E-01
      1476000.0    0.1000E-01
      1483200.0    0.1000E-01
      1490400.0    0.1000E-01
      1497600.0    0.1000E-01
      1504800.0    0.1000E-01
      1512000.0    0.1000E-01
      1519200.0    0.1000E-01
      1526400.0    0.1000E-01
      1533600.0    0.1000E-01
      1540800.0    0.1000E-01
      1548000.0    0.1000E-01
      1555200.0    0.1000E-01
      1562400.0    0.1000E-01
      1569600.0    0.1000E-01
      1576800.0    0.1000E-01
      1584000.0    0.1000E-01
      1591200.0    0.1000E-01
      1598400.0    0.1000E-01
      1605600.0    0.1000E-01
      1612800.0    0.1000E-01
      1620000.0    0.1000E-01
      1627200.0    0.1000E-01
      1634400.0    0.1000E-01
      1641600.0    0.1000E-01
      1648800.0    0.1000E-01
      1656000.0    0.1000E-01
      1663200.0    0.1000E-01
      1670400.0    0.1000E-01
      1677600.0    0.1000E-01
      1684800.0    0.1000E-01
      1692000.0    0.1000E-01
      1699200.0    0.1000E-01
      1706400.0    0.1000E-01
      1713600.0    0.1000E-01
      1720800.0    0.1000E-01
      1728000.0    0.1000E-01
      1735200.0    0.1000E-01
      1742400.0    0.1000E-01
      1749600.0    0.1000E-01
      1756800.0    0.1000E-01
      1764000.0    0.1000E-01
      1771200.0    0.1000E-01
      1778400.0    0.1000E-01
      1785600.0    0.1000E-01
      1792800.0    0.1000E-01
      1800000.0    0.1000E-01
      1807200.0    0.1000E-01
      1814400.0    0.1000E-01
      1821600.0    0.1000E-01
      1828800.0    0.1000E-01
      1836000.0    0.1000E-01
      1843200.0    0.1000E-01
      1850400.0    0.1000E-01
      1857600.0    0.1000E-01
      1864800.0    0.1000E-01
      1872000.0    0.1000E-01
      1879200.0    0.1000E-01
      1886400.0    0.1000E-01
      1893600.0    0.1000E-01
      1900800.0    0.1000E-01
      1908000.0    0.1000E-01
      1915200.0    0.1000E-01
      1922400.0    0.1000E-01
      1929600.0    0.1000E-01
      1936800.0    0.1000E-01
      1944000.0    0.1000E-01
      1951200.0    0.1000E-01
      1958400.0    0.1000E-01
      1965600.0    0.1000E-01
      1972800.0    0.1000E-01
      1980000.0    0.1000E-01
      1987200.0    0.1000E-01
      1994400.0    0.1000E-01
      2001600.0    0.1000E-01
      2008800.0    0.1000E-01
      2016000.0    0.1000E-01
      2023200.0    0.1000E-01
      2030400.0    0.1000E-01
      2037600.0    0.1000E-01
      2044800.0    0.1000E-01
      2052000.0    0.1000E-01
      2059200.0    0.1000E-01
      2066400.0    0.1000E-01
      2073600.0    0.1000E-01
      2080800.0    0.1000E-01
      2088000.0    0.1000E-01
      2095200.0    0.1000E-01
      2102400.0    0.1000E-01
      2109600.0    0.1000E-01
      2116800.0    0.1000E-01
      2124000.0    0.1000E-01
      2131200.0    0.1000E-01
      2138400.0    0.1000E-01
      2145600.0    0.1000E-01
      2152800.0    0.1000E-01
      2160000.0    0.1000E-01
      2167200.0    0.1000E-01
      2174400.0    0.1000E-01
      2181600.0    0.1000E-01
      2188800.0    0.1000E-01
      2196000.0    0.1000E-01
      2203200.0    0.1000E-01
      2210400.0    0.1000E-01
      2217600.0    0.1000E-01
      2224800.0    0.1000E-01
      2232000.0    0.1000E-01
      2239200.0    0.1000E-01
      2246400.0    0.1000E-01
      2253600.0    0.1000E-01
      2260800.0    0.1000E-01
      2268000.0    0.1000E-01
      2275200.0    0.1000E-01
      2282400.0    0.1000E-01
      2289600.0    0.1000E-01
      2296800.0    0.1000E-01
      2304000.0    0.1000E-01
      2311200.0    0.1000E-01
      2318400.0    0.1000E-01
      2325600.0    0.1000E-01
      2332800.0    0.1000E-01
      2340000.0    0.1000E-01
      2347200.0    0.1000E-01
      2354400.0    0.1000E-01
      2361600.0    0.1000E-01
      2368800.0    0.1000E-01
      2376000.0    0.1000E-01
      2383200.0    0.1000E-01
      2390400.0    0.1000E-01
      2397600.0    0.1000E-01
      2404800.0    0.1000E-01
      2412000.0    0.1000E-01
      2419200.0    0.1000E-01
      2426400.0    0.1000E-01
      2433600.0    0.1000E-01
      2440800.0    0.1000E-01
      2448000.0    0.1000E-01
      2455200.0    0.1000E-01
      2462400.0    0.1000E-01
      2469600.0    0.1000E-01
      2476800.0    0.1000E-01
      2484000.0    0.1000E-01
      2491200.0    0.1000E-01
      2498400.0    0.1000E-01
      2505600.0    0.1000E-01
      2512800.0    0.1000E-01
      2520000.0    0.1000E-01
      2527200.0    0.1000E-01
      2534400.0    0.1000E-01
      2541600.0    0.1000E-01
      2548800.0    0.1000E-01
      2556000.0    0.1000E-01
      2563200.0    0.1000E-01
      2570400.0    0.1000E-01
      2577600.0    0.1000E-01
      2584800.0    0.1000E-01
      2592000.0    0.1000E-01
      2599200.0    0.1000E-01
      2606400.0    0.1000E-01
      2613600.0    0.1000E-01
      2620800.0    0.1000E-01
      2628000.0    0.1000E-01
      2635200.0    0.1000E-01
      2642400.0    0.1000E-01
      2649600.0    0.1000E-01
      2656800.0    0.1000E-01
      2664000.0    0.1000E-01
      2671200.0    0.1000E-01
