27622								
226800	8.978787879	1008.512121	111.3636364	0.426515152	0.442121212	0	1.054061097	-0.989652157
237600	7.3	1009.548485	0	0.387878788	0.486666667	1.70E-05	1.314770315	-0.638971009
248400	5.918181818	1009.624242	0	0.327651515	0.512424242	6.79E-05	1.813271532	-1.26143897
259200	5.124242424	1009.139394	0	0.309848485	0.538787879	1.65E-04	2.342874406	-1.07612506
270000	4.778787879	1009.278788	0	0.238257576	0.56030303	0.00E+00	0.768967164	-1.130878099
280800	4.390909091	1010.266667	0.252525253	0.293181818	0.576363636	0	0.751815259	-0.7262423
291600	8.045454545	1011.018182	325.2525253	0.312878788	0.451515152	0	0.882638932	-1.239274118
302400	10.53030303	1008.624242	478.5353535	0.321212121	0.346969697	0	-0.376444337	-1.875077804
313200	9.924242424	1009.339394	110.3535354	0.361363636	0.371818182	0	-0.387190462	-1.454328042
324000	7.872727273	1011.060606	0	0.414393939	0.406666667	0	0.915595661	-1.330897477
334800	6.636363636	1011.551515	0	0.478030303	0.44969697	0	1.221487042	-1.922961726
345600	5.921212121	1011.072727	0	0.453030303	0.466060606	8.48E-06	2.01631436	-1.48498851
356400	5.115151515	1010.863636	0	0.356818182	0.494545455	4.24E-06	2.237138832	-1.614851643
367200	4.309090909	1011.751515	0	0.309090909	0.503939394	0.00E+00	1.701900039	-1.994288874
378000	6.684848485	1012.742424	307.0707071	0.315151515	0.425151515	0.00E+00	2.782158743	-1.40115005
388800	8.554545455	1010.751515	416.4141414	0.346212121	0.383636364	0.00E+00	1.662680699	-1.000766887
399600	8.406060606	1011.490909	128.2828283	0.377272727	0.392727273	0	2.672960122	-0.270464096
410400	6.642424242	1013.387879	0	0.383333333	0.462727273	0	2.713906272	-0.137095578
421200	5.327272727	1014.266667	0	0.400505051	0.526666667	0	2.741266736	-0.256215019
432000	4.242424242	1014.287879	0	0.356565657	0.559090909	0	2.906269732	-0.388301469
442800	3.651515152	1014.481818	0	0.288636364	0.540606061	0.00E+00	2.732454017	-1.015608771
453600	3.215151515	1015.469697	0.252525253	0.315151515	0.557878788	8.48E-06	2.631266623	-0.798080582
464400	6.287878788	1015.675758	293.6868687	0.321969697	0.448484848	4.67E-05	2.600602125	-1.454075477
475200	8.563636364	1012.615152	399.7474747	0.362121212	0.385454545	1.27E-04	2.537366208	-1.259504612
486000	8.224242424	1012.218182	102.7777778	0.390909091	0.426060606	6.79E-05	2.474130291	-1.064933746
496800	6.857575758	1012.70303	0	0.386363636	0.484545455	0	2.160427062	-0.986486272
507600	5.812121212	1012.809091	0	0.437626263	0.520606061	4.24E-06	1.846723833	-0.908038798
518400	4.827272727	1011.730303	0	0.395959596	0.535757576	0.00E+00	1.489755671	-0.806402202
529200	4.090909091	1011.124242	0	0.321969697	0.541818182	0.00E+00	1.286577571	-1.256085042
540000	3.748484848	1011.60303	0.252525253	0.486363636	0.55969697	8.48E-06	1.356178798	-1.11470203
550800	6.642424242	1011.978788	258.8383838	0.571212121	0.472424242	0.00E+00	1.376283194	-0.76559578
561600	9.060606061	1009.148485	355.5555556	0.497727273	0.441515152	0.00E+00	0.886366461	-0.65154979
572400	9.245454545	1009.360606	113.6363636	0.509848485	0.463939394	0.00E+00	1.460598803	-0.484732854
583200	7.587878788	1010.69697	0	0.487878788	0.520606061	4.24E-06	2.224077824	-0.715082218
594000	6.218181818	1011.054545	0	0.479040404	0.559393939	2.12E-05	2.734904562	-0.955165223
604800	4.9	1010.530303	0	0.397979798	0.611818182	1.44E-04	2.987556845	-0.945431582
615600	4.215151515	1010.051515	0	0.335606061	0.602424242	5.52E-05	3.2457313	-1.195248228
626400	4.172727273	1010.966667	0	0.312121212	0.593333333	1.87E-04	3.17076829	-1.073343187
637200	7.7	1011.972727	323.2323232	0.285606061	0.450909091	1.27E-05	2.900685443	-1.691363736
648000	9.4	1010.254545	449.7474747	0.328787879	0.365757576	0.00E+00	2.28798809	-1.493135198
658800	8.909090909	1011.336364	140.4040404	0.377272727	0.386060606	0.00E+00	1.675290737	-1.29490666
669600	7.03030303	1013.463636	0	0.349242424	0.449393939	0.00E+00	1.918765668	-1.077183389
680400	5.778787879	1014.512121	0	0.311111111	0.502121212	0.00E+00	2.162240598	-0.859460117
691200	4.842424242	1014.539394	0	0.28989899	0.514545455	0.00E+00	2.261701579	-0.883380628
702000	3.960606061	1014.421212	0	0.254545455	0.556060606	0.00E+00	1.966338141	-1.143487537
712800	3.487878788	1015.566667	0	0.346212121	0.595757576	0.00E+00	2.188397473	-0.622968775
723600	6.554545455	1016.275758	302.7777778	0.406060606	0.493333333	4.24E-06	2.843880785	-0.602817021
734400	8.984848485	1013.712121	385.8585859	0.370454545	0.435757576	1.27E-05	2.013120873	-0.349340217
745200	8.581818182	1013.724242	118.9393939	0.387878788	0.473333333	1.27E-05	1.536019683	0.523345704
756000	7.318181818	1014.357576	0	0.556060606	0.522727273	7.21E-05	2.475667647	0.102325519
766800	6.13030303	1013.80303	0	0.692676768	0.555757576	8.91E-05	2.938091986	-0.759247135
777600	5.087878788	1012.415152	0	0.597979798	0.582424242	2.55E-05	2.231746816	-0.82660486
788400	4.06969697	1011.154545	0	0.386363636	0.618484848	7.64E-05	1.973571453	-0.306907389
799200	3.442424242	1011.133333	0.252525253	0.33030303	0.663636364	4.67E-05	1.758548737	-0.376844993
810000	7.024242424	1011.275758	309.8484848	0.323484848	0.526666667	2.12E-05	1.495290572	-0.823902195
820800	10.20909091	1008.536364	493.9393939	0.242424242	0.447272727	4.24E-06	0.951568972	-0.965196012
831600	10.36666667	1008.584848	137.6262626	0.270454545	0.455757576	0.00E+00	0.980140252	-0.537164563
842400	8.515151515	1009.860606	0	0.295454545	0.51	0.00E+00	1.487491194	-0.875903573
853200	6.733333333	1010.651515	0	0.313888889	0.523636364	0.00E+00	1.994842135	-1.214642583
864000	5.8	1010.581818	0	0.323737374	0.523939394	0.00E+00	1.543847382	-1.309241907
874800	5.109090909	1010.515152	0	0.314393939	0.521515152	0	1.548813948	-1.388712823
885600	4.509090909	1011.654545	0.252525253	0.375757576	0.531515152	0.00E+00	1.823750907	-0.975112612
896400	7.318181818	1012.436364	304.2929293	0.326515152	0.430606061	0.00E+00	2.146367619	-0.792395809
907200	9.966666667	1010	473.2323232	0.299242424	0.357575758	0.00E+00	0.414814186	-0.500013914
918000	9.593939394	1010.633333	125.5050505	0.443181818	0.383636364	0.00E+00	0.996531813	-0.288353236
928800	7.818181818	1011.990909	0	0.437121212	0.438484848	0.00E+00	1.464185691	-0.525176211
939600	6.296969697	1012.606061	0	0.39229798	0.480606061	0.00E+00	1.87725372	-0.072366703
950400	5.454545455	1012.1	0	0.41010101	0.502424242	0.00E+00	1.901174157	-0.227063273
961200	4.375757576	1011.69697	0	0.402651515	0.537272727	0.00E+00	1.578865274	-0.402320961
972000	4.057575758	1012.427273	0	0.423484848	0.551818182	0.00E+00	1.032944263	-1.0442087
982800	6.757575758	1012.430303	263.6363636	0.481818182	0.479090909	4.24E-06	0.575764002	-1.016010463
993600	7.975757576	1010.051515	327.020202	0.532575758	0.516363636	8.91E-05	1.000836637	-0.752930086
1004400	7.663636364	1010.509091	118.6111111	0.440909091	0.528787879	6.36E-05	2.070695155	-0.249978509
1015200	5.987878788	1011.854545	0	0.397727273	0.570606061	6.36E-05	2.555822712	-0.376895663
1026000	5.166666667	1011.812121	0	0.495959596	0.590606061	8.48E-06	1.956462918	-0.867943123
1036800	4.551515152	1010.909091	0	0.547474747	0.58969697	8.48E-06	1.97998805	-0.874845676
1047600	4.045454545	1010.384848	0	0.526515152	0.583939394	4.24E-05	1.91065806	-1.348310567
1058400	3.527272727	1010.533333	0	0.546212121	0.59	4.24E-05	2.412006307	-1.052643949
1069200	6.027272727	1010.833333	235.3535354	0.525757576	0.488181818	0.00E+00	1.55307808	-1.67000002
1080000	8.475757576	1008.190909	399.2424242	0.506060606	0.406060606	0.00E+00	0.946312044	-2.079595909
1090800	8.63030303	1008.106061	120.2020202	0.504545455	0.419393939	0.00E+00	0.933408243	-1.758335763
1101600	6.842424242	1009.639394	0	0.487878788	0.468181818	2.12E-05	2.449064281	-1.777232225
1112400	5.581818182	1010.293939	0	0.493813131	0.509090909	0.00E+00	3.063362428	-1.104267153
1123200	4.76969697	1010.178788	0	0.32979798	0.534242424	0.00E+00	2.726743374	-0.7838107
1134000	4.036363636	1010.242424	0	0.191287879	0.557575758	0.00E+00	2.58261743	-0.286174669
1144800	3.372727273	1011.515152	0.252525253	0.253030303	0.579393939	0.00E+00	2.400544317	-0.416670894
1155600	6.475757576	1012.612121	317.1717172	0.272727273	0.476060606	0.00E+00	2.467596262	-0.567927661
1166400	8.793939394	1010.293939	449.7474747	0.278787879	0.394545455	4.24E-06	1.534585	-0.932680228
1177200	8.724242424	1010.6	134.3434343	0.299242424	0.397272727	2.25E-04	0.629879296	0.2847695
1188000	7.342424242	1011.49697	0	0.388636364	0.451818182	1.87E-04	0.619217672	-0.153537581
1198800	6.545454545	1012.5	0	0.482070707	0.471818182	2.12E-05	2.145342645	-0.83172305
1209600	5.333333333	1012.733333	0	0.323737374	0.483939394	0.00E+00	2.890025553	-0.664273171
1220400	4.221212121	1013.154545	0	0.213636364	0.506666667	1.70E-05	3.371862034	-0.844873272
1231200	3.387878788	1014.590909	0.757575758	0.303787879	0.528181818	1.70E-05	3.23460401	-0.884278352
1242000	6.072727273	1015.890909	332.8282828	0.320454545	0.440606061	0.00E+00	3.194122355	-1.369470872
1252800	8.557575758	1013.612121	480.0505051	0.287121212	0.387272727	2.55E-05	2.313575474	-0.896777401
1263600	8.306060606	1013.884848	132.5757576	0.284848485	0.404545455	2.55E-05	2.481563038	-0.461745512
1274400	6.593939394	1015.29697	0	0.376515152	0.487272727	2.97E-05	1.923301843	-0.781305405
1285200	5.818181818	1015.487879	0	0.507449495	0.530606061	6.36E-05	2.394160429	-0.822110777
1296000	4.933333333	1015.066667	0	0.484343434	0.538484848	5.09E-05	2.318420426	-0.677256232
1306800	3.912121212	1014.557576	0	0.413257576	0.56	1.36E-04	2.671542393	-0.888555784
1317600	3.566666667	1015.260606	0.252525253	0.442424242	0.572121212	5.09E-05	2.828558392	-0.499311182
1328400	6.239393939	1015.445455	280.5555556	0.426515152	0.484848485	2.55E-05	2.434253767	-0.600931649
1339200	8.427272727	1012.672727	371.7171717	0.442424242	0.456363636	8.06E-05	1.66669237	-0.371437649
1350000	8.26969697	1012.378788	114.8989899	0.529545455	0.5	2.12E-05	1.483069098	-0.328635444
1360800	7.027272727	1013.10303	0	0.574242424	0.554242424	0.00E+00	1.717984075	0.673912927
1371600	5.727272727	1013.178788	0	0.621717172	0.576666667	4.24E-06	2.139119032	0.383110997
1382400	4.524242424	1012.593939	0	0.541414141	0.611212121	1.27E-05	1.932996972	-0.233099817
1393200	3.660606061	1012.336364	0	0.402272727	0.633333333	5.94E-05	1.91048576	0.374104259
1404000	3.215151515	1013.60303	0.505050505	0.426515152	0.652121212	8.06E-05	1.441008239	0.53459613
1414800	5.678787879	1014.927273	269.6969697	0.371969697	0.542121212	5.52E-05	2.198679154	-0.136255668
1425600	8.060606061	1012.857576	408.5858586	0.348484848	0.467272727	4.24E-06	2.380037613	-0.993394574
1436400	7.924242424	1013.8	109.5959596	0.38030303	0.459393939	0.00E+00	2.177722884	-0.083814509
1447200	6.327272727	1015.381818	0	0.403787879	0.507575758	8.48E-06	2.222548053	0.00346208
1458000	5.251515152	1015.827273	0	0.540530303	0.543030303	1.70E-05	2.363410421	-0.755999881
1468800	4.487878788	1015.754545	0	0.553030303	0.546969697	0.00E+00	2.496655319	-0.781631117
1479600	3.975757576	1015.672727	0	0.50719697	0.55030303	0.00E+00	2.699577217	-0.656109502
1490400	3.760606061	1016.787879	0.505050505	0.536363636	0.554545455	0.00E+00	2.577565592	-0.346071236
1501200	6.163636364	1017.3	278.2828283	0.510606061	0.470909091	0.00E+00	2.214942401	0.311956952
1512000	8.484848485	1014.572727	417.6767677	0.443181818	0.424545455	0.00E+00	1.545457021	-0.045625245
1522800	8.548484848	1014.29697	130.5555556	0.375757576	0.443939394	0.00E+00	0.283516427	0.521642599
1533600	6.854545455	1015.512121	0	0.353030303	0.523636364	0.00E+00	1.298903159	0.354280465
1544400	5.724242424	1015.784848	0	0.452272727	0.556969697	0.00E+00	1.899527983	-0.131561609
1555200	4.939393939	1015.327273	0	0.490909091	0.570909091	1.27E-05	2.734439754	-0.488476053
1566000	4.018181818	1014.957576	0	0.470454545	0.574545455	1.27E-05	3.569351524	-0.845390496
1576800	3.715151515	1015.712121	0.505050505	0.532575758	0.575151515	1.27E-05	3.091830522	-0.588828435
1587600	6.178787879	1016.027273	272.7272727	0.531818182	0.520606061	1.70E-05	2.589824675	-0.504146783
1598400	7.996969697	1013.79697	378.7878788	0.525	0.471212121	1.70E-05	1.786092365	0.051752688
1609200	8.109090909	1014.169697	157.3232323	0.536363636	0.474242424	8.48E-06	1.615161279	0.722578089
1620000	6.493939394	1015.378788	0	0.468181818	0.555151515	3.82E-05	1.444230192	1.393403489
1630800	5.303030303	1015.778788	0	0.519444444	0.587878788	6.36E-05	2.188098455	0.455516507
1641600	4.275757576	1015.375758	0	0.605050505	0.603333333	0.00E+00	2.825489167	-0.314809378
1652400	3.842424242	1015.154545	0	0.557575758	0.587878788	0.00E+00	3.101664665	-0.566709364
1663200	3.315151515	1015.972727	0	0.470454545	0.588484848	0.00E+00	2.525141545	-0.507945706
1674000	6.521212121	1016.012121	283.5858586	0.464393939	0.475757576	0.00E+00	1.948618425	-0.449182047
1684800	8.942424242	1013.309091	406.3131313	0.556060606	0.39969697	0.00E+00	0.716881507	0.272912673
1695600	8.881818182	1013.090909	97.97979798	0.621212121	0.410909091	0.00E+00	0.459153933	-0.143899344
1706400	7.393939394	1013.618182	0	0.681060606	0.511818182	3.82E-05	0.612488944	-0.002016298
1717200	6.518181818	1013.139394	0	0.774747475	0.583636364	1.23E-04	1.400294476	-0.914328944
1728000	5.793939394	1011.615152	0	0.726262626	0.633939394	4.24E-06	1.96343193	-1.203603273
1738800	4.827272727	1010.975758	0	0.612878788	0.689090909	8.48E-06	1.769395032	-1.059907843
1749600	4.533333333	1011.475758	0.505050505	0.588636364	0.690606061	2.55E-05	1.977200216	-0.96198475
1760400	6.545454545	1011.581818	226.010101	0.564393939	0.586969697	4.67E-05	1.978087792	-0.831480675
1771200	8.706060606	1008.821212	332.0707071	0.600757576	0.515151515	9.76E-05	1.946595167	-0.347630273
1782000	8.33030303	1009.060606	101.2626263	0.562878788	0.500606061	4.54E-04	2.798707067	-0.066304323
1792800	6.660606061	1010.606061	0	0.467424242	0.541212121	5.09E-05	2.786099643	0.168284996
1803600	5.621212121	1011.112121	0	0.517424242	0.564545455	4.67E-05	2.898293411	-1.242784255
1814400	4.915151515	1011.166667	0	0.487878788	0.564242424	2.97E-05	2.761616517	-0.982994419
1825200	4.175757576	1011.181818	0	0.376515152	0.548484848	3.82E-05	2.901291879	-1.037980516
1836000	3.896969697	1012.636364	0.757575758	0.359848485	0.505151515	0.00E+00	2.275761464	-1.549304943
1846800	6.081818182	1013.387879	327.2727273	0.497727273	0.433030303	0.00E+00	2.699627974	-1.908432303
1857600	7.921212121	1011.00303	415.6565657	0.568939394	0.401212121	0.00E+00	1.343520895	-0.976855993
1868400	7.715151515	1010.872727	123.989899	0.565909091	0.40969697	0.00E+00	0.952357659	-0.32770785
1879200	6.463636364	1012.284848	0	0.515909091	0.458484848	4.24E-06	1.670440211	-0.587416434
1890000	5.648484848	1012.545455	0	0.477525253	0.465151515	4.24E-06	2.120980512	-0.385263669
1900800	4.584848485	1012.060606	0	0.478282828	0.519090909	1.27E-05	2.493799014	-0.3554868
1911600	3.551515152	1011.439394	0	0.435606061	0.532424242	5.94E-05	2.658186916	-1.007868758
1922400	3.145454545	1011.772727	0.505050505	0.478030303	0.551818182	2.12E-05	2.913561496	-0.825102065
1933200	5.106060606	1011.445455	246.4646465	0.538636364	0.54	5.52E-05	2.868497613	-1.271759315
1944000	7.227272727	1008.306061	412.8787879	0.553030303	0.50030303	1.06E-04	2.201449608	-1.060021485
1954800	7.554545455	1007.709091	121.2121212	0.623484848	0.546969697	1.48E-04	2.659365881	-1.10837273
1965600	6.324242424	1008.581818	0	0.635606061	0.585454545	3.82E-05	2.609001724	-1.151344234
1976400	5.503030303	1009.024242	0	0.574116162	0.567878788	1.70E-05	3.117282154	-1.156723975
1987200	4.7	1009.324242	0	0.446464646	0.576363636	0.00E+00	2.558637567	-1.194315738
1998000	4.109090909	1009.518182	0	0.379924242	0.579090909	0.00E+00	2.67302937	-1.142879807
2008800	3.754545455	1010.721212	0.757575758	0.406818182	0.557575758	0.00E+00	2.635998572	-0.584841506
2019600	6.639393939	1011.578788	363.1313131	0.379545455	0.44030303	0.00E+00	3.120113596	-0.643477219
2030400	8.457575758	1009.557576	477.7777778	0.414393939	0.383030303	8.48E-06	2.561540458	-0.776407715
2041200	8.172727273	1010.190909	166.4141414	0.370454545	0.398484848	0.00E+00	0.900935283	-0.102917856
2052000	6.663636364	1011.454545	0	0.286363636	0.467272727	0.00E+00	0.222243882	-0.039152545
2062800	5.245454545	1012.039394	0	0.307828283	0.517575758	0.00E+00	1.574043843	-0.621836365
2073600	4.245454545	1012.078788	0	0.281313131	0.523939394	0.00E+00	2.480883054	-1.412931294
2084400	3.36969697	1012.39697	0	0.207575758	0.516363636	0.00E+00	2.399211809	-1.329873737
2095200	2.866666667	1013.572727	0.252525253	0.187121212	0.523939394	0.00E+00	2.416679432	-1.075636924
2106000	6.290909091	1014.233333	372.979798	0.242424242	0.362424242	0.00E+00	3.146522052	-2.122124169
2116800	8.357575758	1011.890909	495.2020202	0.315151515	0.319393939	0.00E+00	2.56437099	-1.896401645
2127600	8.563636364	1011.948485	164.3939394	0.318939394	0.330606061	0.00E+00	1.869909581	-1.752151652
2138400	6.584848485	1013.433333	0	0.368181818	0.401212121	2.97E-05	2.770302155	-1.799337552
2149200	5.336363636	1014.1	0	0.45	0.440909091	3.82E-05	3.237820235	-1.329520325
2160000	4.081818182	1014.112121	0	0.4	0.504242424	1.32E-04	3.103693814	-0.391257147
2170800	3.124242424	1014.309091	0	0.350757576	0.539090909	9.76E-05	3.525133722	-0.378861693
2181600	2.672727273	1015.49697	0.505050505	0.443939394	0.556666667	5.52E-05	2.886285519	0.121632679
2192400	5.460606061	1016.036364	310.8585859	0.527272727	0.451515152	2.12E-05	3.017727837	0.131736384
2203200	7.939393939	1013.481818	430.3030303	0.55	0.382424242	0.00E+00	1.708401273	0.316366475
2214000	8.060606061	1013.781818	156.0606061	0.514393939	0.383636364	0.00E+00	1.772724989	0.411778589
2224800	6.390909091	1014.627273	0	0.531818182	0.450606061	4.24E-06	1.837048704	0.507190703
2235600	5.060606061	1014.512121	0	0.617171717	0.536969697	1.06E-04	2.104891894	-0.096232403
2246400	3.915151515	1013.669697	0	0.568686869	0.586969697	1.32E-04	2.565657973	-0.246538281
2257200	3.13030303	1012.466667	0	0.478030303	0.603333333	1.27E-04	3.3737154	-0.769265547
2268000	2.56969697	1012.133333	0.252525253	0.533333333	0.621212121	1.87E-04	3.055531374	-0.405584441
2278800	5.333333333	1011.212121	278.030303	0.55530303	0.532121212	1.27E-04	2.658549002	-1.126208198
2289600	7.809090909	1007.89697	418.4343434	0.571969697	0.497878788	9.33E-05	2.041902161	-0.976517429
2300400	8.227272727	1007.154545	135.8585859	0.593181818	0.493030303	1.15E-04	1.398333068	-0.947499717
2311200	7.03030303	1008.051515	0	0.557575758	0.531818182	2.08E-04	2.07959886	-1.372521813
2322000	5.824242424	1008.866667	0	0.570833333	0.558181818	0.00015697	2.207364614	-1.395628533
2332800	5.084848485	1009.124242	0	0.456060606	0.565757576	0	1.677656141	-1.175325404
2343600	4.448484848	1009.50303	0	0.345833333	0.581212121	0.00E+00	0.787059603	-1.108053063
2354400	4.496969697	1010.884848	1.262626263	0.391666667	0.571515152	0.00E+00	0.144856728	-2.318995017
2365200	7.766666667	1011.863636	360.3535354	0.521969697	0.462121212	0.00E+00	1.011048382	-1.951327641
2376000	9.960606061	1009.763636	462.6262626	0.578787879	0.392727273	0.00E+00	0.71049283	0.064603111
2386800	9.584848485	1009.851515	157.5757576	0.567424242	0.446060606	0.00E+00	0.026375286	0.555823087
2397600	8.175757576	1011.109091	0	0.543939394	0.491818182	0.00E+00	0.707725616	0.532267526
2408400	6.8	1011.354545	0	0.50770202	0.53030303	0.00E+00	1.03897664	-0.578893171
2419200	5.63030303	1011.130303	0	0.417171717	0.573636364	0.00E+00	1.216704759	-0.838071612
2430000	4.645454545	1011.260606	0	0.361742424	0.570909091	0.00E+00	1.69634848	-1.057937055
2440800	4.154545455	1012.293939	1.515151515	0.389393939	0.598181818	0.00E+00	1.483562972	-1.432242442
2451600	7.124242424	1012.887879	307.3232323	0.468939394	0.486363636	0.00E+00	2.169229507	-1.250999199
2462400	8.563636364	1010.80303	408.3333333	0.513636364	0.457272727	0.00E+00	2.677803898	-1.115772795
2473200	8.393939394	1010.975758	164.1414141	0.463636364	0.500909091	0.00E+00	1.832881098	-0.583102912
2484000	7.057575758	1012.387879	0	0.486363636	0.563333333	0.00E+00	2.157492894	-0.864349418
2494800	6.181818182	1012.687879	0	0.507575758	0.617272727	2.12E-05	1.863990226	-1.003668862
2505600	5.6	1011.987879	0	0.389393939	0.630909091	0.00E+00	1.562380514	-1.222052797
2516400	4.409090909	1012.054545	0	0.238636364	0.634545455	8.48E-06	1.721708599	-1.13093295
2527200	3.945454545	1013.339394	1.262626263	0.26969697	0.62030303	3.39E-05	1.962235283	-1.65454827
2538000	7.354545455	1013.757576	364.1414141	0.287878788	0.480606061	2.12E-05	2.431269623	-1.309619172
2548800	10.18484848	1011.030303	537.8787879	0.245454545	0.414545455	3.82E-05	0.892959152	-0.433970422
2559600	10.3	1010.70303	172.4747475	0.345454545	0.426363636	6.36E-05	-0.076132535	-0.0712582
2570400	8.63030303	1011.536364	0	0.409090909	0.516666667	0.00E+00	0.446104015	0.158363898
2581200	7.348484848	1011.472727	0	0.416161616	0.595151515	1.27E-05	1.336479346	0.00073712
2592000	6.142424242	1011.166667	0	0.419191919	0.586666667	1.53E-04	2.727664377	-0.920234765
2602800	5.196969697	1010.845455	0	0.346969697	0.579393939	1.74E-04	2.869746899	0.055929816
2613600	4.478787879	1011.421212	2.02020202	0.293181818	0.586969697	2.84E-04	3.07655065	-0.228609634
2624400	7.648484848	1011.621212	367.9292929	0.345454545	0.466666667	2.55E-05	2.440310433	-0.120177815
2635200	9.442424242	1009.445455	467.1717172	0.43030303	0.434848485	4.24E-06	1.804070216	-0.011745996
2646000	9.087878788	1010.015152	156.5656566	0.500757576	0.416969697	0.00E+00	0.832907697	-0.710788869
2656800	7.33030303	1011.439394	0	0.576515152	0.478484848	4.24E-06	1.388095755	-0.798903075
2667600	6.2	1011.909091	0	0.580050505	0.516666667	0.00E+00	1.920076153	-0.826124437
2678400	5.112121212	1011.509091	0	0.415656566	0.545757576	0.00E+00	2.833271811	-0.874485622
2689200	4.390909091	1011.157576	0	0.304545455	0.55030303	4.24E-06	2.765125952	-1.022500586
2700000	4.272727273	1011.839394	1.01010101	0.40530303	0.5	2.55E-05	2.771673711	-1.495411029
2710800	6.978787879	1011.451515	353.030303	0.4	0.426060606	2.97E-05	3.16233963	-2.060827736
2721600	8.533333333	1008.29697	433.8888889	0.391666667	0.405757576	8.06E-05	2.615219017	-1.617786451
2732400	7.66969697	1007.936364	145.959596	0.371969697	0.436666667	1.44E-04	1.999986168	-1.241991418
2743200	5.787878788	1008.830303	0	0.360606061	0.493030303	2.42E-04	3.30346829	-0.912172047
2754000	4.775757576	1009.942424	0	0.466035354	0.523333333	5.94E-05	2.738110924	-0.938279484
2764800	4.263636364	1010.49697	0	0.45959596	0.50030303	1.70E-05	3.286066858	-0.686689307
2775600	3.457575758	1011.266667	0	0.411742424	0.498787879	0.00E+00	3.215082005	-0.774777138
2786400	3.236363636	1012.666667	2.02020202	0.503030303	0.485454545	0.00E+00	2.716211067	-0.623386368
2797200	5.581818182	1013.745455	293.4343434	0.571212121	0.405454545	0	2.496178616	-0.706568802
2808000	7.348484848	1011.678788	416.9191919	0.625	0.401515152	8.48E-06	1.761668632	-0.345013144
2818800	7.718181818	1011.336364	130.3030303	0.609090909	0.429090909	5.94E-05	0.197162291	0.124619401
2829600	6.618181818	1012.084848	0	0.525	0.525151515	6.36E-05	0.551544334	0.170912846
2840400	5.645454545	1012.036364	0	0.566919192	0.567878788	0.00E+00	1.725650162	0.21563403
2851200	4.466666667	1011.560606	0	0.535858586	0.606363636	8.48E-06	2.228584581	-0.341687917
2862000	3.521212121	1011.218182	0	0.485606061	0.606363636	2.55E-05	2.805185245	-0.634820043
2872800	2.960606061	1011.821212	2.525252525	0.485606061	0.624242424	4.67E-05	2.044417653	-0.453192303
2883600	6.345454545	1011.878788	326.010101	0.412878788	0.524545455	1.19E-04	2.038886536	-0.53831059
2894400	8.357575758	1009.236364	462.3737374	0.409090909	0.469393939	1.06E-04	1.563428598	-0.145330232
2905200	8.345454545	1009.033333	165.4040404	0.443181818	0.491212121	2.12E-05	1.469918684	0.7233986
2916000	6.372727273	1010.530303	0	0.515909091	0.544545455	8.48E-06	2.31259482	-0.337692418
2926800	5.112121212	1011.157576	0	0.621717172	0.58969697	4.24E-06	2.44860854	-0.383448902
2937600	4.118181818	1011.321212	0	0.527777778	0.606363636	0.00E+00	2.616897537	-0.965632696
2948400	3.5	1011.987879	0	0.402272727	0.597272727	0.00E+00	2.855789803	-1.211385937
